Date,Open,High,Low,Close,Adj Close,Volume
2004-02-06,0.1878329962491989,0.19233299791812897,0.186832994222641,0.1896670013666153,0.173967644572258,471132000
2004-02-09,0.19108299911022186,0.19416700303554535,0.18825000524520874,0.18833300471305847,0.17274408042430878,373992000
2004-02-10,0.18891699612140656,0.19541700184345245,0.18883299827575684,0.195250004529953,0.1790885180234909,509700000
2004-02-11,0.1977500021457672,0.20274999737739563,0.1970829963684082,0.20208300650119781,0.1853559911251068,737808000
2004-02-12,0.20100000500679016,0.20208300650119781,0.19291700422763824,0.19599999487400055,0.17977645993232727,974892000
2004-02-13,0.19083300232887268,0.19908300042152405,0.18916699290275574,0.19416700303554535,0.17809514701366425,1747500000
2004-02-17,0.1949169933795929,0.19691699743270874,0.19224999845027924,0.19633300602436066,0.18008190393447876,575976000
2004-02-18,0.19691699743270874,0.19791699945926666,0.19499999284744263,0.19633300602436066,0.18008190393447876,320244000
2004-02-19,0.19875000417232513,0.20225000381469727,0.1958329975605011,0.19625000655651093,0.18000578880310059,631032000
2004-02-20,0.19591699540615082,0.20166699588298798,0.19483299553394318,0.2011670023202896,0.1845157891511917,618120000
2004-02-23,0.20083299279212952,0.2011670023202896,0.1914999932050705,0.19416700303554535,0.17809514701366425,853332000
2004-02-24,0.19083300232887268,0.19325000047683716,0.18433299660682678,0.18641699850559235,0.17098665237426758,708384000
2004-02-25,0.18758299946784973,0.19108299911022186,0.18549999594688416,0.1875,0.17198003828525543,652512000
2004-02-26,0.1902499943971634,0.1905830055475235,0.18641699850559235,0.1887499988079071,0.17312660813331604,344976000
2004-02-27,0.18916699290275574,0.1893330067396164,0.1825830042362213,0.18541699647903442,0.17006942629814148,595548000
2004-03-01,0.18491700291633606,0.18850000202655792,0.18466700613498688,0.188167005777359,0.17259176075458527,506628000
2004-03-02,0.1884170025587082,0.18975000083446503,0.18391700088977814,0.18466700613498688,0.1693815290927887,813348000
2004-03-03,0.18416699767112732,0.18416699767112732,0.17925000190734863,0.1822499930858612,0.16716457903385162,552492000
2004-03-04,0.1840829998254776,0.1865829974412918,0.1825830042362213,0.1862500011920929,0.170833557844162,413352000
2004-03-05,0.18208299577236176,0.18916699290275574,0.18141700327396393,0.18491700291633606,0.1696108728647232,354888000
2004-03-08,0.1850000023841858,0.1875,0.17708300054073334,0.1784999966621399,0.16372497379779816,465168000
2004-03-09,0.18000000715255737,0.18016700446605682,0.17425000667572021,0.1772499978542328,0.16257841885089874,371232000
2004-03-10,0.17841699719429016,0.1803330034017563,0.17341700196266174,0.17466700077056885,0.1602092683315277,481692000
2004-03-11,0.1723330020904541,0.1784999966621399,0.1723330020904541,0.17333300411701202,0.1589856743812561,526872000
2004-03-12,0.17566700279712677,0.1791670024394989,0.17374999821186066,0.1770000010728836,0.16234910488128662,377952000
2004-03-15,0.17591699957847595,0.1766670048236847,0.17191700637340546,0.17299999296665192,0.15868023037910461,421224000
2004-03-16,0.1751669943332672,0.18125000596046448,0.17399999499320984,0.180417001247406,0.165483295917511,597504000
2004-03-17,0.18333299458026886,0.1865829974412918,0.1825830042362213,0.18483300507068634,0.16953374445438385,524592000
2004-03-18,0.18383300304412842,0.18916699290275574,0.18333299458026886,0.1869170069694519,0.17144528031349182,528048000
2004-03-19,0.18591700494289398,0.1878329962491989,0.18366700410842896,0.1847500056028366,0.16945762932300568,452964000
2004-03-22,0.1819169968366623,0.1847500056028366,0.1791670024394989,0.18333299458026886,0.1681579351425171,576708000
2004-03-23,0.18583300709724426,0.1878329962491989,0.18199999630451202,0.1840829998254776,0.16884589195251465,576036000
2004-03-24,0.1837500035762787,0.19541700184345245,0.18333299458026886,0.19233299791812897,0.17641301453113556,787344000
2004-03-25,0.19449999928474426,0.2045000046491623,0.19416700303554535,0.20350000262260437,0.1866557002067566,997128000
2004-03-26,0.20291699469089508,0.2060829997062683,0.2001670002937317,0.20291699469089508,0.1861208975315094,551604000
2004-03-29,0.20583300292491913,0.2144169956445694,0.20541700720787048,0.211667001247406,0.19414667785167694,985764000
2004-03-30,0.21025000512599945,0.21899999678134918,0.2100829929113388,0.21799999475479126,0.19995538890361786,724956000
2004-03-31,0.2190829962491989,0.22233299911022186,0.21791699528694153,0.2199999988079071,0.20178987085819244,604752000
2004-04-01,0.2202499955892563,0.22474999725818634,0.21058300137519836,0.21608300507068634,0.198197141289711,1319508000
2004-04-02,0.22083300352096558,0.22224999964237213,0.21416699886322021,0.21916699409484863,0.2010258585214615,649740000
2004-04-05,0.21799999475479126,0.22791700065135956,0.21799999475479126,0.22699999809265137,0.2082105129957199,576744000
2004-04-06,0.2224999964237213,0.22408300638198853,0.21666699647903442,0.2178329974412918,0.1998022198677063,624096000
2004-04-07,0.21950000524520874,0.21958300471305847,0.2128330022096634,0.21666699647903442,0.19873279333114624,447864000
2004-04-08,0.2214999943971634,0.22499999403953552,0.21983300149440765,0.22283299267292023,0.20438839495182037,447096000
2004-04-12,0.2245829999446869,0.2255830019712448,0.21733300387859344,0.21866700053215027,0.20056723058223724,443784000
2004-04-13,0.2206670045852661,0.22083300352096558,0.21250000596046448,0.21358299255371094,0.19590404629707336,442704000
2004-04-14,0.21250000596046448,0.21866700053215027,0.2100829929113388,0.21466700732707977,0.19689834117889404,512016000
2004-04-15,0.21175000071525574,0.21266700327396393,0.20250000059604645,0.20341700315475464,0.18657952547073364,828084000
2004-04-16,0.20258300006389618,0.2026669979095459,0.19633300602436066,0.1967500001192093,0.18046441674232483,654864000
2004-04-19,0.19658300280570984,0.19791699945926666,0.19300000369548798,0.1965000033378601,0.18023505806922913,522804000
2004-04-20,0.19699999690055847,0.19916699826717377,0.1880829930305481,0.188167005777359,0.17259176075458527,513804000
2004-04-21,0.18891699612140656,0.19499999284744263,0.18700000643730164,0.1884170025587082,0.17282116413116455,688812000
2004-04-22,0.18666699528694153,0.19266700744628906,0.18275000154972076,0.18950000405311584,0.17381449043750763,695520000
2004-04-23,0.1918330043554306,0.19691699743270874,0.1912499964237213,0.1936669945716858,0.17763660848140717,443928000
2004-04-26,0.19408300518989563,0.1949169933795929,0.1855829954147339,0.18608300387859344,0.17068029940128326,429912000
2004-04-27,0.18825000524520874,0.19325000047683716,0.18383300304412842,0.18449999392032623,0.16922836005687714,494568000
2004-04-28,0.18458299338817596,0.18741700053215027,0.18233299255371094,0.1837500035762787,0.16854041814804077,468768000
2004-04-29,0.18266700208187103,0.18391700088977814,0.17624999582767487,0.17866699397563934,0.16387811303138733,645048000
2004-04-30,0.17766700685024261,0.17874999344348907,0.17033299803733826,0.17100000381469727,0.1568457931280136,512928000
2004-05-03,0.17283299565315247,0.17458300292491913,0.1658329963684082,0.16883300244808197,0.15485815703868866,610668000
2004-05-04,0.17125000059604645,0.18174999952316284,0.17083300650119781,0.17958299815654755,0.16471831500530243,772380000
2004-05-05,0.179749995470047,0.18266700208187103,0.1782499998807907,0.18108299374580383,0.16609418392181396,464280000
2004-05-06,0.17925000190734863,0.18400000035762787,0.1754170060157776,0.1825830042362213,0.1674700230360031,711348000
2004-05-07,0.18791699409484863,0.19141699373722076,0.18299999833106995,0.18400000035762787,0.16876980662345886,956772000
2004-05-10,0.17908300459384918,0.1809999942779541,0.17291699349880219,0.17683300375938416,0.16219596564769745,669072000
2004-05-11,0.17908300459384918,0.18291699886322021,0.17833299934864044,0.18116700649261475,0.16617122292518616,399936000
2004-05-12,0.18016700446605682,0.180417001247406,0.17241699993610382,0.17866699397563934,0.16387811303138733,482328000
2004-05-13,0.17716699838638306,0.18250000476837158,0.1766670048236847,0.17925000190734863,0.1644129455089569,347952000
2004-05-14,0.18000000715255737,0.1831669956445694,0.17833299934864044,0.17925000190734863,0.1644129455089569,459000000
2004-05-17,0.1766670048236847,0.17900000512599945,0.17374999821186066,0.17641699314117432,0.16181443631649017,308340000
2004-05-18,0.17800000309944153,0.1813330054283142,0.17733299732208252,0.17925000190734863,0.1644129455089569,204420000
2004-05-19,0.18324999511241913,0.18583300709724426,0.1779170036315918,0.1788329929113388,0.16403043270111084,498276000
2004-05-20,0.1784999966621399,0.18150000274181366,0.17533299326896667,0.17624999582767487,0.16166125237941742,421488000
2004-05-21,0.17833299934864044,0.17858299612998962,0.17425000667572021,0.1766670048236847,0.1620437055826187,282096000
2004-05-24,0.1763329952955246,0.17808300256729126,0.17399999499320984,0.17608299851417542,0.16150808334350586,301620000
2004-05-25,0.17683300375938416,0.18458299338817596,0.1732500046491623,0.1837500035762787,0.16854041814804077,681264000
2004-05-26,0.1837500035762787,0.1899999976158142,0.18266700208187103,0.1875,0.17198003828525543,524568000
2004-05-27,0.1905830055475235,0.1934169977903366,0.1878329962491989,0.1880829930305481,0.17251475155353546,556548000
2004-05-28,0.19041700661182404,0.1965000033378601,0.18891699612140656,0.19541700184345245,0.17924170196056366,637980000
2004-06-01,0.19208300113677979,0.19724999368190765,0.1918330043554306,0.195250004529953,0.1790885180234909,318420000
2004-06-02,0.20000000298023224,0.20091700553894043,0.19358299672603607,0.19374999403953552,0.17771270871162415,643800000
2004-06-03,0.19383299350738525,0.19425000250339508,0.18383300304412842,0.1844169944524765,0.16915224492549896,700824000
2004-06-04,0.188167005777359,0.18858300149440765,0.18241700530052185,0.1825830042362213,0.1674700230360031,649608000
2004-06-07,0.1855829954147339,0.18908299505710602,0.18324999511241913,0.18700000643730164,0.17152142524719238,571956000
2004-06-08,0.18591700494289398,0.1862500011920929,0.18091699481010437,0.18366700410842896,0.1684643030166626,615000000
2004-06-09,0.1847500056028366,0.1850000023841858,0.1745000034570694,0.1750829964876175,0.16059085726737976,498336000
2004-06-10,0.1779170036315918,0.1782499998807907,0.1717499941587448,0.17333300411701202,0.1589856743812561,564516000
2004-06-14,0.17241699993610382,0.17241699993610382,0.16658300161361694,0.16791699826717377,0.15401798486709595,424752000
2004-06-15,0.17075000703334808,0.17299999296665192,0.16883300244808197,0.17041699588298798,0.15631109476089478,394584000
2004-06-16,0.1699170023202896,0.17100000381469727,0.1670829951763153,0.16775000095367432,0.15386484563350677,252576000
2004-06-17,0.16666699945926666,0.17075000703334808,0.16358299553394318,0.16441699862480164,0.1508076786994934,482376000
2004-06-18,0.16533300280570984,0.1692499965429306,0.16249999403953552,0.16466699540615082,0.15103699266910553,534336000
2004-06-21,0.1649170070886612,0.16750000417232513,0.16066700220108032,0.16175000369548798,0.1483614593744278,266568000
2004-06-22,0.16266700625419617,0.1670829951763153,0.16158300638198853,0.16633300483226776,0.1525651216506958,430308000
2004-06-23,0.1658329963684082,0.1698330044746399,0.16541700065135956,0.16916699707508087,0.15516453981399536,264660000
2004-06-24,0.17366699874401093,0.17425000667572021,0.16641700267791748,0.16766700148582458,0.15378867089748383,590652000
2004-06-25,0.16883300244808197,0.17075000703334808,0.16683299839496613,0.16875000298023224,0.1547820121049881,329124000
2004-06-28,0.17116700112819672,0.1717499941587448,0.16666699945926666,0.16733300685882568,0.15348227322101593,299376000
2004-06-29,0.1683329939842224,0.17333300411701202,0.16766700148582458,0.17308300733566284,0.1587563306093216,363852000
2004-06-30,0.16850000619888306,0.1732500046491623,0.16850000619888306,0.17058299481868744,0.15646331012248993,329268000
2004-07-01,0.17249999940395355,0.17274999618530273,0.16249999403953552,0.1627500057220459,0.1492786407470703,505620000
2004-07-02,0.16449999809265137,0.1645829975605011,0.15925000607967377,0.16050000488758087,0.14721490442752838,294948000
2004-07-06,0.15858300030231476,0.1602499932050705,0.14933300018310547,0.15108299255371094,0.1385774314403534,575388000
2004-07-07,0.15299999713897705,0.15616700053215027,0.15108299255371094,0.15183299779891968,0.1392652988433838,344136000
2004-07-08,0.1504170000553131,0.15291699767112732,0.14691700041294098,0.14716699719429016,0.13498550653457642,430056000
2004-07-09,0.1469999998807907,0.14716699719429016,0.13808299601078033,0.14083300530910492,0.1291757971048355,1114500000
2004-07-12,0.13691699504852295,0.14083300530910492,0.13574999570846558,0.13758300244808197,0.12619484961032867,676044000
2004-07-13,0.1392499953508377,0.14166699349880219,0.1358329951763153,0.1373330056667328,0.12596552073955536,567108000
2004-07-14,0.13249999284744263,0.1361670047044754,0.12858299911022186,0.13124999403953552,0.12038604170084,901608000
2004-07-15,0.13258300721645355,0.1340000033378601,0.12950000166893005,0.13033300638198853,0.11954494565725327,611352000
2004-07-16,0.13433299958705902,0.13449999690055847,0.1264999955892563,0.1264999955892563,0.11602918058633804,464700000
2004-07-19,0.1268330067396164,0.1293330043554306,0.12508299946784973,0.12791700661182404,0.11732889711856842,461088000
2004-07-20,0.12783299386501312,0.13099999725818634,0.12658299505710602,0.13050000369548798,0.11969809234142303,341544000
2004-07-21,0.13249999284744263,0.13266700506210327,0.12216699868440628,0.12258300185203552,0.11243641376495361,613416000
2004-07-22,0.12399999797344208,0.12583300471305847,0.11999999731779099,0.12516699731349945,0.11480650305747986,521460000
2004-07-23,0.12600000202655792,0.12616699934005737,0.12099999934434891,0.12183299660682678,0.11174848675727844,371496000
2004-07-26,0.12341699749231339,0.12449999898672104,0.1172500029206276,0.11841700226068497,0.10861524939537048,503208000
2004-07-27,0.11900000274181366,0.12266699969768524,0.11533299833536148,0.12233299762010574,0.11220709979534149,789888000
2004-07-28,0.12208300083875656,0.12250000238418579,0.11583299934864044,0.11924999952316284,0.10937929898500443,505116000
2004-07-29,0.12091699987649918,0.13016700744628906,0.1203330010175705,0.12708300352096558,0.11656392365694046,747360000
2004-07-30,0.12549999356269836,0.1308329999446869,0.12524999678134918,0.12849999964237213,0.11786367744207382,403956000
2004-08-02,0.12858299911022186,0.13066700100898743,0.12641699612140656,0.13016700744628906,0.11939267069101334,420984000
2004-08-03,0.13075000047683716,0.1308329999446869,0.12241700291633606,0.12341699749231339,0.11320137977600098,741540000
2004-08-04,0.12208300083875656,0.1259170025587082,0.1219170019030571,0.12475000321865082,0.11442405730485916,507816000
2004-08-05,0.12608300149440765,0.12666699290275574,0.11916700005531311,0.12133300304412842,0.11128988862037659,859920000
2004-08-06,0.08425000309944153,0.08500000089406967,0.07750000059604645,0.0785830020904541,0.0720784142613411,5088948000
2004-08-09,0.08058299869298935,0.08391699939966202,0.07925000041723251,0.08208300173282623,0.07528871297836304,1579212000
2004-08-10,0.086667001247406,0.08941700309515,0.08524999767541885,0.08858300000429153,0.08125071227550507,2051916000
2004-08-11,0.08741699904203415,0.08741699904203415,0.0854170024394989,0.0860000029206276,0.07888150960206985,963816000
2004-08-12,0.08624999970197678,0.08649999648332596,0.0838330015540123,0.08399999886751175,0.07704706490039825,654384000
2004-08-13,0.0860000029206276,0.08808299899101257,0.08524999767541885,0.08749999850988388,0.0802573636174202,815700000
2004-08-16,0.08649999648332596,0.08883299678564072,0.0860000029206276,0.086667001247406,0.07949329167604446,531732000
2004-08-17,0.08858300000429153,0.0919170007109642,0.08775000274181366,0.09141699969768524,0.08385013788938522,744912000
2004-08-18,0.09183300286531448,0.09749999642372131,0.09108299762010574,0.09749999642372131,0.08942962437868118,872424000
2004-08-19,0.09691700339317322,0.09866700321435928,0.09566699713468552,0.0971670001745224,0.08912419527769089,724404000
2004-08-20,0.09666699916124344,0.10433299839496613,0.09633299708366394,0.10291700065135956,0.09439823776483536,1199040000
2004-08-23,0.1045830026268959,0.10625000298023224,0.10400000214576721,0.10516700148582458,0.09646199643611908,800028000
2004-08-24,0.10666699707508087,0.10716699808835983,0.09925000369548798,0.10125000029802322,0.09286920726299286,939420000
2004-08-25,0.10350000113248825,0.10633300244808197,0.10158299654722214,0.10558299720287323,0.09684355556964874,721308000
2004-08-26,0.10541699826717377,0.10649999976158142,0.1045830026268959,0.10583300143480301,0.09707286953926086,612720000
2004-08-27,0.10591699928045273,0.10933300107717514,0.10583300143480301,0.10783299803733826,0.09890729188919067,565128000
2004-08-30,0.10741700232028961,0.1080000028014183,0.10416699945926666,0.1042499989271164,0.09562091529369354,628056000
2004-08-31,0.10466700047254562,0.10516700148582458,0.10058300197124481,0.10383299738168716,0.09523840993642807,587064000
2004-09-01,0.10249999910593033,0.1073329970240593,0.10116700083017349,0.10583300143480301,0.09707286953926086,591744000
2004-09-02,0.10633300244808197,0.11100000143051147,0.10533300042152405,0.110166996717453,0.10104811191558838,770088000
2004-09-03,0.10683300346136093,0.10899999737739563,0.10591699928045273,0.10683300346136093,0.09799009561538696,715056000
2004-09-07,0.10750000178813934,0.10975000262260437,0.10341700166463852,0.10483299940824509,0.09615562856197357,727332000
2004-09-08,0.1049169972538948,0.10583300143480301,0.1024169996380806,0.10266699641942978,0.09416892379522324,834984000
2004-09-09,0.10516700148582458,0.11474999785423279,0.10466700047254562,0.11291699856519699,0.10357050597667694,1299324000
2004-09-10,0.11100000143051147,0.11783300340175629,0.11066699773073196,0.1172500029206276,0.10754485428333282,1039344000
2004-09-13,0.11708299815654755,0.12183299660682678,0.11691699922084808,0.11949999630451202,0.10960861295461655,967752000
2004-09-14,0.11841700226068497,0.12083300203084946,0.11749999970197678,0.11999999731779099,0.110067218542099,683556000
2004-09-15,0.1163330003619194,0.1166670024394989,0.11183299869298935,0.11333300173282623,0.1039520725607872,1163904000
2004-09-16,0.11524999886751175,0.11874999850988388,0.11483299732208252,0.11758299916982651,0.10785029828548431,810024000
2004-09-17,0.1185000017285347,0.12308300286531448,0.11749999970197678,0.12241700291633606,0.11228416860103607,1003800000
2004-09-20,0.11999999731779099,0.12575000524520874,0.1185000017285347,0.12224999815225601,0.11213096976280212,794628000
2004-09-21,0.125,0.1264999955892563,0.12349999696016312,0.12549999356269836,0.11511194705963135,503904000
2004-09-22,0.12216699868440628,0.12516699731349945,0.11908300220966339,0.11966700106859207,0.1097617968916893,625920000
2004-09-23,0.12108299881219864,0.12141700088977814,0.11758299916982651,0.12075000256299973,0.11075513809919357,578664000
2004-09-24,0.12125000357627869,0.12141700088977814,0.11533299833536148,0.11708299815654755,0.10739165544509888,476316000
2004-09-27,0.11616700142621994,0.11749999970197678,0.11291699856519699,0.11500000208616257,0.1054811030626297,406020000
2004-09-28,0.11474999785423279,0.11766699701547623,0.11316700279712677,0.1166670024394989,0.10701010376214981,474840000
2004-09-29,0.11658299714326859,0.1228329986333847,0.1150830015540123,0.11949999630451202,0.10960861295461655,537228000
2004-09-30,0.12083300203084946,0.1237500011920929,0.11858300119638443,0.12099999934434891,0.1109844520688057,619680000
2004-10-01,0.1215829998254776,0.12666699290275574,0.12099999934434891,0.12600000202655792,0.1155705600976944,590412000
2004-10-04,0.12708300352096558,0.13124999403953552,0.1268330067396164,0.12958300113677979,0.11885703355073929,673932000
2004-10-05,0.12641699612140656,0.12974999845027924,0.12549999356269836,0.12666699290275574,0.11618238687515259,633180000
2004-10-06,0.12641699612140656,0.1277499943971634,0.12349999696016312,0.1271670013666153,0.11664097756147385,498504000
2004-10-07,0.12950000166893005,0.1324169933795929,0.12725000083446503,0.12791700661182404,0.11732889711856842,798072000
2004-10-08,0.12658299505710602,0.12708300352096558,0.11983300000429153,0.12091699987649918,0.11090833693742752,693420000
2004-10-11,0.12108299881219864,0.12349999696016312,0.11891700327396393,0.12108299881219864,0.11106057465076447,373848000
2004-10-12,0.11699999868869781,0.12025000154972076,0.1150830015540123,0.11933299899101257,0.10945544391870499,827232000
2004-10-13,0.12291699647903442,0.12449999898672104,0.11758299916982651,0.11858300119638443,0.10876752436161041,672816000
2004-10-14,0.11966700106859207,0.11966700106859207,0.1141669973731041,0.11500000208616257,0.1054811030626297,513264000
2004-10-15,0.11524999886751175,0.1154170036315918,0.10899999737739563,0.11183299869298935,0.10257624089717865,1280484000
2004-10-18,0.11116699874401093,0.11500000208616257,0.11025000363588333,0.1138330027461052,0.10441067069768906,573972000
2004-10-19,0.11641699820756912,0.11758299916982651,0.11225000023841858,0.11308299750089645,0.10372278094291687,618480000
2004-10-20,0.11275000125169754,0.11491700261831284,0.11208300292491913,0.11441700160503387,0.1049463078379631,540204000
2004-10-21,0.11558300256729126,0.1185000017285347,0.11466699838638306,0.11699999868869781,0.1073155403137207,1013964000
2004-10-22,0.11808300018310547,0.11833299696445465,0.11033300310373306,0.11066699773073196,0.10150675475597382,686460000
2004-10-25,0.10975000262260437,0.11358299851417542,0.10949999839067459,0.11116699874401093,0.10196536779403687,529164000
2004-10-26,0.12208300083875656,0.12658299505710602,0.11808300018310547,0.12075000256299973,0.11075513809919357,2455776000
2004-10-27,0.11858300119638443,0.12633299827575684,0.11858300119638443,0.12408299744129181,0.11381226032972336,1074036000
2004-10-28,0.12241700291633606,0.125,0.1215829998254776,0.12274999916553497,0.11258960515260696,561552000
2004-10-29,0.1215829998254776,0.12325000017881393,0.11949999630451202,0.12058299779891968,0.11060196906328201,742860000
2004-11-01,0.12224999815225601,0.12325000017881393,0.12066700309515,0.1231670007109642,0.11297208815813065,653892000
2004-11-02,0.1228329986333847,0.1274999976158142,0.12183299660682678,0.12491700053215027,0.1145772710442543,1095756000
2004-11-03,0.12999999523162842,0.13041700422763824,0.12541699409484863,0.12608300149440765,0.11564671993255615,910356000
2004-11-04,0.12700000405311584,0.12999999523162842,0.12433300167322159,0.1284170001745224,0.11778753995895386,995544000
2004-11-05,0.14833299815654755,0.15641699731349945,0.14533300697803497,0.1469999998807907,0.13483232259750366,3849012000
2004-11-08,0.1454170048236847,0.15058299899101257,0.14474999904632568,0.14858299493789673,0.13628433644771576,718620000
2004-11-09,0.1463329941034317,0.14983299374580383,0.14624999463558197,0.14766700565814972,0.13544413447380066,615936000
2004-11-10,0.14749999344348907,0.1490830034017563,0.14683300256729126,0.14766700565814972,0.13544413447380066,645912000
2004-11-11,0.14858299493789673,0.15058299899101257,0.1475829929113388,0.15058299899101257,0.13811881840229034,507000000
2004-11-12,0.15291699767112732,0.15333299338817596,0.14933300018310547,0.15083299577236176,0.13834810256958008,647076000
2004-11-15,0.14933300018310547,0.15416699647903442,0.14841699600219727,0.15308299660682678,0.14041179418563843,536472000
2004-11-16,0.15358300507068634,0.15524999797344208,0.1497499942779541,0.15258300304412842,0.13995321094989777,472728000
2004-11-17,0.1550000011920929,0.15925000607967377,0.1535000056028366,0.15516699850559235,0.1423233449459076,602772000
2004-11-18,0.15649999678134918,0.15850000083446503,0.15324999392032623,0.1571670025587082,0.1441577970981598,532524000
2004-11-19,0.16916699707508087,0.171083003282547,0.15674999356269836,0.15800000727176666,0.14492182433605194,2126052000
2004-11-22,0.15858300030231476,0.16249999403953552,0.15708300471305847,0.16249999403953552,0.1490492969751358,733788000
2004-11-23,0.1611669957637787,0.1649170070886612,0.15983299911022186,0.16316699981689453,0.14966116845607758,676896000
2004-11-24,0.16300000250339508,0.1665000021457672,0.16258299350738525,0.16383300721645355,0.15027199685573578,428580000
2004-11-26,0.1645829975605011,0.16699999570846558,0.16316699981689453,0.1655000001192093,0.15180104970932007,350760000
2004-11-29,0.1667499989271164,0.16791699826717377,0.16083300113677979,0.16224999725818634,0.14882008731365204,704388000
2004-11-30,0.16291700303554535,0.1630830019712448,0.15850000083446503,0.15941700339317322,0.1462215632200241,576540000
2004-12-01,0.16083300113677979,0.1634169965982437,0.1596670001745224,0.1634169965982437,0.14989042282104492,514572000
2004-12-02,0.1618330031633377,0.16683299839496613,0.1605830043554306,0.16558299958705902,0.15187716484069824,758652000
2004-12-03,0.16958299279212952,0.17499999701976776,0.16899999976158142,0.17274999618530273,0.15845094621181488,1347312000
2004-12-06,0.1735830008983612,0.18241700530052185,0.1704999953508377,0.1809999942779541,0.1660180389881134,970500000
2004-12-07,0.19158299267292023,0.20800000429153442,0.1878329962491989,0.19008299708366394,0.17434921860694885,2927052000
2004-12-08,0.1927500069141388,0.1958329975605011,0.19083300232887268,0.19233299791812897,0.17641301453113556,872724000
2004-12-09,0.18891699612140656,0.19258299469947815,0.18524999916553497,0.1905830055475235,0.17480789124965668,869964000
2004-12-10,0.19499999284744263,0.19633300602436066,0.1930830031633377,0.19425000250339508,0.1781713366508484,652848000
2004-12-13,0.19133299589157104,0.19383299350738525,0.18799999356269836,0.18891699612140656,0.1732797473669052,738024000
2004-12-14,0.18908299505710602,0.19291700422763824,0.1887499988079071,0.1927500069141388,0.17679551243782043,512988000
2004-12-15,0.1946669965982437,0.19508300721645355,0.19166700541973114,0.19449999928474426,0.17840060591697693,432768000
2004-12-16,0.2001670002937317,0.20716699957847595,0.1967500001192093,0.1970829963684082,0.18076983094215393,1524036000
2004-12-17,0.20074999332427979,0.20158299803733826,0.18991699814796448,0.1921669989824295,0.17626072466373444,1214244000
2004-12-20,0.19441699981689453,0.1974170058965683,0.18908299505710602,0.19008299708366394,0.17434921860694885,898728000
2004-12-21,0.19008299708366394,0.19283300638198853,0.18541699647903442,0.1914999932050705,0.17564894258975983,899400000
2004-12-22,0.19533300399780273,0.19625000655651093,0.19133299589157104,0.19175000488758087,0.17587821185588837,421824000
2004-12-23,0.19066700339317322,0.19441699981689453,0.18975000083446503,0.19224999845027924,0.176336869597435,366972000
2004-12-27,0.1949169933795929,0.19574999809265137,0.18958300352096558,0.1905830055475235,0.17480789124965668,308208000
2004-12-28,0.19099999964237213,0.19249999523162842,0.18883299827575684,0.18958300352096558,0.173890620470047,291612000
